date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:18:07	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916384729255	/tmp/data/css/base923f.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-handle-interactive-login-in-powershell-and-query-api)
07:18:08	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916384729255	/tmp/data/css/vendor923f.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-handle-interactive-login-in-powershell-and-query-api)
07:18:09	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916384729255	/tmp/data/css/main923f.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-handle-interactive-login-in-powershell-and-query-api)
07:18:10	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916395899395	/tmp/data/css/based5bf.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-ad)
07:18:11	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916395899395	/tmp/data/css/vendord5bf.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-ad)
07:18:12	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916395899395	/tmp/data/css/maind5bf.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-ad)
07:18:13	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916404116973	/tmp/data/css/base18e0.css	(from https://kalle-blog.azurewebsites.net/blog/status-notifier-app-powered-by-philips-hue-lights)
07:18:14	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916404116973	/tmp/data/css/vendor18e0.css	(from https://kalle-blog.azurewebsites.net/blog/status-notifier-app-powered-by-philips-hue-lights)
07:18:15	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916404116973	/tmp/data/css/main18e0.css	(from https://kalle-blog.azurewebsites.net/blog/status-notifier-app-powered-by-philips-hue-lights)
07:18:15	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916415586039	/tmp/data/css/base0504.css	(from https://kalle-blog.azurewebsites.net/blog/category/slack)
07:18:17	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916415586039	/tmp/data/css/vendor0504.css	(from https://kalle-blog.azurewebsites.net/blog/category/slack)
07:18:18	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916415586039	/tmp/data/css/main0504.css	(from https://kalle-blog.azurewebsites.net/blog/category/slack)
07:18:18	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916425456184	/tmp/data/css/base6a8a.css	(from https://kalle-blog.azurewebsites.net/blog/category/philips-hue)
07:18:20	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916425456184	/tmp/data/css/vendor6a8a.css	(from https://kalle-blog.azurewebsites.net/blog/category/philips-hue)
07:18:21	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916425456184	/tmp/data/css/main6a8a.css	(from https://kalle-blog.azurewebsites.net/blog/category/philips-hue)
07:18:22	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916435247818	/tmp/data/css/basef501.css	(from https://kalle-blog.azurewebsites.net/blog/category/remote-working)
07:18:23	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916435247818	/tmp/data/css/vendorf501.css	(from https://kalle-blog.azurewebsites.net/blog/category/remote-working)
07:18:24	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916435247818	/tmp/data/css/mainf501.css	(from https://kalle-blog.azurewebsites.net/blog/category/remote-working)
07:18:24	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916445434140	/tmp/data/css/base6300.css	(from https://kalle-blog.azurewebsites.net/blog/category/integration)
07:18:26	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916445434140	/tmp/data/css/vendor6300.css	(from https://kalle-blog.azurewebsites.net/blog/category/integration)
07:18:27	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916445434140	/tmp/data/css/main6300.css	(from https://kalle-blog.azurewebsites.net/blog/category/integration)
07:18:28	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916454243907	/tmp/data/css/basee4e2.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-configure-azure-ad-b2c-and-b2b-work-together)
07:18:29	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916454243907	/tmp/data/css/vendore4e2.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-configure-azure-ad-b2c-and-b2b-work-together)
07:18:30	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916454243907	/tmp/data/css/maine4e2.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-configure-azure-ad-b2c-and-b2b-work-together)
07:18:31	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916465404266	/tmp/data/css/basef547.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-b2b)
07:18:32	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916465404266	/tmp/data/css/vendorf547.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-b2b)
07:18:33	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916465404266	/tmp/data/css/mainf547.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-b2b)
07:18:33	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916476217708	/tmp/data/css/base5583.css	(from https://kalle-blog.azurewebsites.net/blog/category/identity-magement)
07:18:35	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916476217708	/tmp/data/css/vendor5583.css	(from https://kalle-blog.azurewebsites.net/blog/category/identity-magement)
07:18:36	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916476217708	/tmp/data/css/main5583.css	(from https://kalle-blog.azurewebsites.net/blog/category/identity-magement)
07:18:37	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916483971274	/tmp/data/css/base3e2e.css	(from https://kalle-blog.azurewebsites.net/blog/technical-changes-of-the-blog-inspired-by-az-202-certification-study)
07:18:38	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916483971274	/tmp/data/css/vendor3e2e.css	(from https://kalle-blog.azurewebsites.net/blog/technical-changes-of-the-blog-inspired-by-az-202-certification-study)
07:18:39	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916483971274	/tmp/data/css/main3e2e.css	(from https://kalle-blog.azurewebsites.net/blog/technical-changes-of-the-blog-inspired-by-az-202-certification-study)
07:18:40	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916494951851	/tmp/data/css/basec575.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-service-fabric)
07:18:41	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916494951851	/tmp/data/css/vendorc575.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-service-fabric)
07:18:42	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916494951851	/tmp/data/css/mainc575.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-service-fabric)
07:18:43	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916503764049	/tmp/data/css/base1eb6.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-import-exercise-data-to-strava)
07:18:44	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916503764049	/tmp/data/css/vendor1eb6.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-import-exercise-data-to-strava)
07:18:45	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916503764049	/tmp/data/css/main1eb6.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-import-exercise-data-to-strava)
07:18:45	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916514715840	/tmp/data/css/base2b8d.css	(from https://kalle-blog.azurewebsites.net/blog/category/data-import)
07:18:47	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916514715840	/tmp/data/css/vendor2b8d.css	(from https://kalle-blog.azurewebsites.net/blog/category/data-import)
07:18:48	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916514715840	/tmp/data/css/main2b8d.css	(from https://kalle-blog.azurewebsites.net/blog/category/data-import)
07:18:49	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916526915973	/tmp/data/css/base1e45.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-export-exercise-data-from-movescount-and-sports-tracker)
07:18:50	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916526915973	/tmp/data/css/vendor1e45.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-export-exercise-data-from-movescount-and-sports-tracker)
07:18:51	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916526915973	/tmp/data/css/main1e45.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-export-exercise-data-from-movescount-and-sports-tracker)
07:18:52	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916534924853	/tmp/data/css/basec635.css	(from https://kalle-blog.azurewebsites.net/blog/category/data-export)
07:18:53	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916534924853	/tmp/data/css/vendorc635.css	(from https://kalle-blog.azurewebsites.net/blog/category/data-export)
07:18:54	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916534924853	/tmp/data/css/mainc635.css	(from https://kalle-blog.azurewebsites.net/blog/category/data-export)
07:18:54	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916548956533	/tmp/data/css/base259d.css	(from https://kalle-blog.azurewebsites.net/blog/experiences-about-finnish-personal-health-record-national-data-repository-part-3)
07:18:56	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916548956533	/tmp/data/css/vendor259d.css	(from https://kalle-blog.azurewebsites.net/blog/experiences-about-finnish-personal-health-record-national-data-repository-part-3)
07:18:57	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916548956533	/tmp/data/css/main259d.css	(from https://kalle-blog.azurewebsites.net/blog/experiences-about-finnish-personal-health-record-national-data-repository-part-3)
07:18:58	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916553954049	/tmp/data/css/base6bad.css	(from https://kalle-blog.azurewebsites.net/blog/experiences-about-finnish-personal-health-record-national-data-repository-part-2)
07:18:59	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916553954049	/tmp/data/css/vendor6bad.css	(from https://kalle-blog.azurewebsites.net/blog/experiences-about-finnish-personal-health-record-national-data-repository-part-2)
07:19:00	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916553954049	/tmp/data/css/main6bad.css	(from https://kalle-blog.azurewebsites.net/blog/experiences-about-finnish-personal-health-record-national-data-repository-part-2)
07:19:01	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916563962293	/tmp/data/css/base3c2f.css	(from https://kalle-blog.azurewebsites.net/blog/omakannan-omatietovaranto)
07:19:02	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916563962293	/tmp/data/css/vendor3c2f.css	(from https://kalle-blog.azurewebsites.net/blog/omakannan-omatietovaranto)
07:19:03	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916563962293	/tmp/data/css/main3c2f.css	(from https://kalle-blog.azurewebsites.net/blog/omakannan-omatietovaranto)
07:19:04	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916573635907	/tmp/data/css/baseb444.css	(from https://kalle-blog.azurewebsites.net/blog/participant-registration-system)
07:19:05	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916573635907	/tmp/data/css/vendorb444.css	(from https://kalle-blog.azurewebsites.net/blog/participant-registration-system)
07:19:06	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916573635907	/tmp/data/css/mainb444.css	(from https://kalle-blog.azurewebsites.net/blog/participant-registration-system)
07:19:07	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916585327780	/tmp/data/css/basea562.css	(from https://kalle-blog.azurewebsites.net/blog/category/google-cloud)
07:19:08	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916585327780	/tmp/data/css/vendora562.css	(from https://kalle-blog.azurewebsites.net/blog/category/google-cloud)
07:19:09	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916585327780	/tmp/data/css/maina562.css	(from https://kalle-blog.azurewebsites.net/blog/category/google-cloud)
07:19:10	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916594265374	/tmp/data/css/base9c65.css	(from https://kalle-blog.azurewebsites.net/blog/hello-headless-blog)
07:19:11	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916594265374	/tmp/data/css/vendor9c65.css	(from https://kalle-blog.azurewebsites.net/blog/hello-headless-blog)
07:19:12	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916594265374	/tmp/data/css/main9c65.css	(from https://kalle-blog.azurewebsites.net/blog/hello-headless-blog)
07:19:12	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Oct%202022%2007:19:12%20GMT	https://kalle-blog.azurewebsites.net/docs/api-client/dotnet	/tmp/data/docs/api-client/dotnet.186.delayed	(from https://kalle-blog.azurewebsites.net/blog/hello-headless-blog)
07:19:13	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Oct%202022%2007:19:12%20GMT	https://kalle-blog.azurewebsites.net/docs/api/?csharp	/tmp/data/docs/api/indexa20d.html	(from https://kalle-blog.azurewebsites.net/blog/hello-headless-blog)
07:19:13	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916604929455	/tmp/data/css/base2b0a.css	(from https://kalle-blog.azurewebsites.net/blog/category/headless-cms)
07:19:15	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916604929455	/tmp/data/css/vendor2b0a.css	(from https://kalle-blog.azurewebsites.net/blog/category/headless-cms)
07:19:16	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916604929455	/tmp/data/css/main2b0a.css	(from https://kalle-blog.azurewebsites.net/blog/category/headless-cms)
07:19:16	24820/24820	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eed9474%22	https://kalle-blog.azurewebsites.net/css/iconic/fonts/iconmonstr-iconic-font.woff2?v=1.2.0	/tmp/data/css/iconic/fonts/iconmonstr-iconic-font5438.woff2	(from https://kalle-blog.azurewebsites.net/css/iconic/css/iconmonstr-iconic-font.min.css)
07:19:17	29580/29580	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed870c%22	https://kalle-blog.azurewebsites.net/css/iconic/fonts/iconmonstr-iconic-font.woff?v=1.2.0	/tmp/data/css/iconic/fonts/iconmonstr-iconic-font5438.woff	(from https://kalle-blog.azurewebsites.net/css/iconic/css/iconmonstr-iconic-font.min.css)
07:19:19	48508/48508	---M--	200	added ('OK')	application/x-font-ttf	etag:%221d5f5436eed49fc%22	https://kalle-blog.azurewebsites.net/css/iconic/fonts/iconmonstr-iconic-font.ttf?v=1.2.0	/tmp/data/css/iconic/fonts/iconmonstr-iconic-font5438.ttf	(from https://kalle-blog.azurewebsites.net/css/iconic/css/iconmonstr-iconic-font.min.css)
07:19:20	30324/30324	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eed82f4%22	https://kalle-blog.azurewebsites.net/fonts/librebaskerville/librebaskerville-regular-webfont.woff2	/tmp/data/fonts/librebaskerville/librebaskerville-regular-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:21	37172/37172	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed65b4%22	https://kalle-blog.azurewebsites.net/fonts/librebaskerville/librebaskerville-regular-webfont.woff	/tmp/data/fonts/librebaskerville/librebaskerville-regular-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:22	41056/41056	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eed54e0%22	https://kalle-blog.azurewebsites.net/fonts/librebaskerville/librebaskerville-italic-webfont.woff2	/tmp/data/fonts/librebaskerville/librebaskerville-italic-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:23	51556/51556	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed3de4%22	https://kalle-blog.azurewebsites.net/fonts/librebaskerville/librebaskerville-italic-webfont.woff	/tmp/data/fonts/librebaskerville/librebaskerville-italic-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:24	30980/30980	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eed8d84%22	https://kalle-blog.azurewebsites.net/fonts/librebaskerville/librebaskerville-bold-webfont.woff2	/tmp/data/fonts/librebaskerville/librebaskerville-bold-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:25	37800/37800	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed6728%22	https://kalle-blog.azurewebsites.net/fonts/librebaskerville/librebaskerville-bold-webfont.woff	/tmp/data/fonts/librebaskerville/librebaskerville-bold-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:25	17860/17860	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedb144%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-black-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-black-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:26	23912/23912	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eeda9e8%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-black-webfont.woff	/tmp/data/fonts/montserrat/montserrat-black-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:27	18404/18404	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedb364%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-extrabold-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-extrabold-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:28	24424/24424	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eedabe8%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-extrabold-webfont.woff	/tmp/data/fonts/montserrat/montserrat-extrabold-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:29	18936/18936	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedbd78%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-bold-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-bold-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:30	25080/25080	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed9578%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-bold-webfont.woff	/tmp/data/fonts/montserrat/montserrat-bold-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:31	18980/18980	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedbea4%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-semibold-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-semibold-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:32	25188/25188	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed96e4%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-semibold-webfont.woff	/tmp/data/fonts/montserrat/montserrat-semibold-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:33	18988/18988	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedbeac%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-medium-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-medium-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:34	25132/25132	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed96ac%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-medium-webfont.woff	/tmp/data/fonts/montserrat/montserrat-medium-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:35	18824/18824	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedbd08%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-regular-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-regular-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:36	24820/24820	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed9474%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-regular-webfont.woff	/tmp/data/fonts/montserrat/montserrat-regular-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:37	18680/18680	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedbc78%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-light-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-light-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:38	24676/24676	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eed94e4%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-light-webfont.woff	/tmp/data/fonts/montserrat/montserrat-light-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:39	18580/18580	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedbc14%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-extralight-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-extralight-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:40	24340/24340	---M--	200	added ('OK')	application/font-woff	etag:%221d5f5436eedab94%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-extralight-webfont.woff	/tmp/data/fonts/montserrat/montserrat-extralight-webfont.woff	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
07:19:41	17660/17660	---M--	200	added ('OK')	font/woff2	etag:%221d5f5436eedb07c%22	https://kalle-blog.azurewebsites.net/fonts/montserrat/montserrat-thin-webfont.woff2	/tmp/data/fonts/montserrat/montserrat-thin-webfont.woff2	(from https://kalle-blog.azurewebsites.net/css/fonts.css)
